date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2024-10-18,,,,,,,,,M38
2024-10-19,,,,,,,,,M38
2024-10-20,,,,,,,,,M38
2024-10-21,,,,,,,,,M38
2024-10-22,,,,,,,,,M38
2024-10-23,,,,,,,,,M38
2024-10-24,,,,,,,,,M38
2024-10-25,,,,,,,,,M38
2024-10-26,,,,,,,,,M38
2024-10-27,,,,,,,,,M38
2024-10-28,,,,,,,,,M38
2024-10-29,,,,,,,,,M38
2024-10-30,,,,,,,,,M38
2024-10-31,,,,,,,,,M38
2024-11-01,,,,,,,,,M38
2024-11-02,,,,,,,,,M38
2024-11-03,,,,,,,,,M38
2024-11-04,,,,,,,,,M38
2024-11-05,,,,,,,,,M38
2024-11-06,,,,,,,,,M38
2024-11-07,,,,,,,,,M38
2024-11-08,,,,,,,,,M38
2024-11-09,,,,,,,,,M38
2024-11-10,,,,,,,,,M38
2024-11-11,,,,,,,,,M38
2024-11-12,,,,,,,,,M38
2024-11-13,,,,,,,,,M38
2024-11-14,,,,,,,,,M38
2024-11-15,,,,,,,,,M38
2024-11-16,,,,,,,,,M38
2024-11-17,,,,,,,,,M38
2024-11-18,,,,,,,,,M38
2024-11-19,,,,,,,,,M38
2024-11-20,,,,,,,,,M38
2024-11-21,,,,,,,,,M38
2024-11-22,,,,,,,,,M38
2024-11-23,,,,,,,,,M38
2024-11-24,,,,,,,,,M38
2024-11-25,,,,,,,,,M38
2024-11-26,,,,,,,,,M38
2024-11-27,,,,,,,,,M38
2024-11-28,,,,,,,,,M38
2024-11-29,,,,,,,,,M38
2024-11-30,,,,,,,,,M38
2024-12-01,,,,,,,,,M38
2024-12-02,,,,,,,,,M38
2024-12-03,,,,,,,,,M38
2024-12-04,,,,,,,,,M38
2024-12-05,,,,,,,,,M38
2024-12-06,,,,,,,,,M38
2024-12-07,,,,,,,,,M38
2024-12-08,,,,,,,,,M38
2024-12-09,,,,,,,,,M38
2024-12-10,,,,,,,,,M38
2024-12-11,,,,,,,,,M38
2024-12-12,,,,,,,,,M38
2024-12-13,,,,,,,,,M38
2024-12-14,,,,,,,,,M38
2024-12-15,,,,,,,,,M38
2024-12-16,,,,,,,,,M38
2024-12-17,,,,,,,,,M38
2024-12-18,,,,,,,,,M38
2024-12-19,,,,,,,,,M38
2024-12-20,,,,,,,,,M38
2024-12-21,,,,,,,,,M38
2024-12-22,,,,,,,,,M38
2024-12-23,,,,,,,,,M38
2024-12-24,,,,,,,,,M38
2024-12-25,,,,,,,,,M38
2024-12-26,,,,,,,,,M38
2024-12-27,,,,,,,,,M38
2024-12-28,,,,,,,,,M38
2024-12-29,,,,,,,,,M38
2024-12-30,,,,,,,,,M38
2024-12-31,,,,,,,,,M38
2025-01-01,,,,,,,,,M38
2025-01-02,,,,,,,,,M38
2025-01-03,,,,,,,,,M38
2025-01-04,,,,,,,,,M38
2025-01-05,,,,,,,,,M38
2025-01-06,,,,,,,,,M38
2025-01-07,,,,,,,,,M38
2025-01-08,,,,,,,,,M38
2025-01-09,,,,,,,,,M38
2025-01-10,,,,,,,,,M38
2025-01-11,,,,,,,,,M38
2025-01-12,,,,,,,,,M38
2025-01-13,,,,,,,,,M38
2025-01-14,,,,,,,,,M38
2025-01-15,,,,,,,,,M38
2025-01-16,,,,,,,,,M38
2025-01-17,,,,,,,,,M38
