date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2024-11-01,,,,,,,,,M18
2024-11-02,,,,,,,,,M18
2024-11-03,,,,,,,,,M18
2024-11-04,,,,,,,,,M18
2024-11-05,,,,,,,,,M18
2024-11-06,,,,,,,,,M18
2024-11-07,,,,,,,,,M18
2024-11-08,,,,,,,,,M18
2024-11-09,,,,,,,,,M18
2024-11-10,,,,,,,,,M18
2024-11-11,,,,,,,,,M18
2024-11-12,,,,,,,,,M18
2024-11-13,,,,,,,,,M18
2024-11-14,,,,,,,,,M18
2024-11-15,,,,,,,,,M18
2024-11-16,,,,,,,,,M18
2024-11-17,,,,,,,,,M18
2024-11-18,,,,,,,,,M18
2024-11-19,,,,,,,,,M18
2024-11-20,,,,,,,,,M18
2024-11-21,,,,,,,,,M18
2024-11-28,,,,,,,,,M18
2024-11-29,,,,,,,,,M18
2024-11-30,,,,,,,,,M18
2024-12-01,,,,,,,,,M18
2024-12-02,,,,,,,,,M18
2024-12-03,,,,,,,,,M18
2024-12-04,,,,,,,,,M18
2024-12-05,,,,,,,,,M18
2024-12-06,,,,,,,,,M18
2024-12-07,,,,,,,,,M18
2024-12-08,,,,,,,,,M18
2024-12-09,,,,,,,,,M18
2024-12-10,,,,,,,,,M18
2024-12-11,,,,,,,,,M18
2024-12-12,,,,,,,,,M18
2024-12-13,,,,,,,,,M18
2024-12-14,,,,,,,,,M18
2024-12-15,,,,,,,,,M18
2024-12-16,,,,,,,,,M18
2024-12-17,,,,,,,,,M18
2024-12-18,,,,,,,,,M18
2024-12-19,,,,,,,,,M18
