date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2022-01-24,,,,,,,,,M5
2022-01-25,,,,,,,,,M5
2022-01-26,,,,,,,,,M5
2022-01-27,,,,,,,,,M5
2022-01-28,,,,,,,,,M5
2022-01-29,,,,,,,,,M5
2022-01-30,,,,,,,,,M5
2022-01-31,,,,,,,,,M5
2022-02-01,,,,,,,,,M5
2022-02-02,,,,,,,,,M5
2022-02-03,,,,,,,,,M5
2022-02-04,,,,,,,,,M5
2022-02-05,,,,,,,,,M5
2022-02-06,,,,,,,,,M5
2022-02-07,,,,,,,,,M5
2022-02-08,,,,,,,,,M5
2022-02-09,,,,,,,,,M5
2022-02-10,,,,,,,,,M5
2022-02-11,,,,,,,,,M5
2022-02-12,,,,,,,,,M5
2022-02-13,,,,,,,,,M5
2022-02-14,,,,,,,,,M5
2022-02-15,,,,,,,,,M5
2022-02-16,,,,,,,,,M5
2022-02-17,,,,,,,,,M5
2022-02-18,,,,,,,,,M5
2022-02-19,,,,,,,,,M5
2022-02-20,,,,,,,,,M5
2022-02-21,,,,,,,,,M5
2022-02-22,,,,,,,,,M5
2022-02-23,,,,,,,,,M5
2022-02-24,,,,,,,,,M5
2022-02-25,,,,,,,,,M5
2022-03-01,,,,,,,,,M5
2022-03-02,,,,,,,,,M5
2022-03-03,,,,,,,,,M5
2022-03-04,,,,,,,,,M5
2022-03-05,,,,,,,,,M5
2022-03-06,,,,,,,,,M5
2022-03-07,,,,,,,,,M5
2022-03-08,,,,,,,,,M5
2022-03-09,,,,,,,,,M5
2022-03-10,,,,,,,,,M5
2022-03-11,,,,,,,,,M5
2022-03-12,,,,,,,,,M5
2022-03-14,,,,,,,,,M5
2022-03-15,,,,,,,,,M5
2022-03-16,,,,,,,,,M5
2022-03-17,,,,,,,,,M5
2022-03-18,,,,,,,,,M5
2022-03-19,,,,,,,,,M5
2022-03-20,,,,,,,,,M5
2022-03-21,,,,,,,,,M5
2023-10-06,,,,,,,,,M5
2023-10-07,,,,,,,,,M5
2023-10-08,,,,,,,,,M5
2023-10-09,,,,,,,,,M5
2023-10-10,,,,,,,,,M5
2023-10-11,,,,,,,,,M5
2023-10-12,,,,,,,,,M5
2023-10-13,,,,,,,,,M5
2023-10-14,,,,,,,,,M5
2023-10-15,,,,,,,,,M5
2023-10-16,,,,,,,,,M5
2023-10-17,,,,,,,,,M5
2023-10-18,,,,,,,,,M5
2023-10-19,,,,,,,,,M5
2023-10-20,,,,,,,,,M5
2023-10-21,,,,,,,,,M5
2023-10-22,,,,,,,,,M5
2023-10-23,,,,,,,,,M5
2023-10-24,,,,,,,,,M5
2023-10-25,,,,,,,,,M5
2023-10-26,,,,,,,,,M5
2023-10-27,,,,,,,,,M5
2023-10-28,,,,,,,,,M5
2023-10-29,,,,,,,,,M5
2023-10-30,,,,,,,,,M5
2023-10-31,,,,,,,,,M5
2023-11-01,,,,,,,,,M5
2024-12-31,,,,,,,,,M5
2025-01-01,,,,,,,,,M5
2025-01-02,,,,,,,,,M5
2025-01-03,,,,,,,,,M5
2025-01-04,,,,,,,,,M5
2025-01-05,,,,,,,,,M5
2025-01-06,,,,,,,,,M5
2025-01-07,,,,,,,,,M5
2025-01-08,,,,,,,,,M5
2025-01-09,,,,,,,,,M5
2025-01-10,,,,,,,,,M5
2025-01-11,,,,,,,,,M5
2025-01-12,,,,,,,,,M5
2025-01-13,,,,,,,,,M5
2025-01-14,,,,,,,,,M5
2025-01-15,,,,,,,,,M5
2025-01-16,,,,,,,,,M5
2025-01-17,,,,,,,,,M5
2025-01-18,,,,,,,,,M5
2025-01-19,,,,,,,,,M5
2025-01-20,,,,,,,,,M5
2025-01-21,,,,,,,,,M5
2025-01-22,,,,,,,,,M5
2025-01-23,,,,,,,,,M5
2025-01-24,,,,,,,,,M5
2025-01-25,,,,,,,,,M5
2025-01-26,,,,,,,,,M5
2025-01-27,,,,,,,,,M5
2025-04-28,405.1228467366025,-1.0188949146777704,392.8167347213102,,,,,,M5
2025-04-29,67.35413700701118,0.16981581911296217,47.63493284146283,,,,,,M5
2025-04-30,30.580018624948416,-0.33963163822592346,20.583404373283635,,,,,,M5
2025-05-01,46.77802511438959,0.04402632347373103,34.977606048769054,,,,,,M5
