date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2022-04-05,,,,,,,,,M7
2022-04-06,,,,,,,,,M7
2022-04-07,,,,,,,,,M7
2022-04-08,,,,,,,,,M7
2022-04-09,,,,,,,,,M7
2022-04-10,,,,,,,,,M7
2022-04-11,,,,,,,,,M7
2022-04-12,,,,,,,,,M7
2022-04-13,,,,,,,,,M7
2022-04-14,,,,,,,,,M7
2022-04-15,,,,,,,,,M7
2022-04-16,,,,,,,,,M7
2022-04-17,,,,,,,,,M7
2022-04-18,,,,,,,,,M7
2022-05-17,,,,,,,,,M7
2022-05-18,,,,,,,,,M7
2022-05-19,,,,,,,,,M7
2022-05-20,,,,,,,,,M7
2022-05-21,,,,,,,,,M7
2022-05-22,,,,,,,,,M7
2022-05-23,,,,,,,,,M7
2022-05-24,,,,,,,,,M7
2022-05-25,,,,,,,,,M7
2022-05-26,,,,,,,,,M7
2022-05-27,,,,,,,,,M7
2022-05-28,,,,,,,,,M7
2022-05-29,,,,,,,,,M7
2022-05-30,,,,,,,,,M7
2023-11-30,,,,,,,,,M7
2023-12-01,,,,,,,,,M7
2023-12-02,,,,,,,,,M7
2023-12-03,,,,,,,,,M7
2023-12-04,,,,,,,,,M7
2023-12-05,,,,,,,,,M7
2023-12-06,,,,,,,,,M7
2023-12-07,,,,,,,,,M7
2023-12-08,,,,,,,,,M7
2023-12-09,,,,,,,,,M7
2023-12-10,,,,,,,,,M7
2023-12-11,,,,,,,,,M7
2023-12-12,,,,,,,,,M7
2023-12-13,,,,,,,,,M7
2023-12-14,,,,,,,,,M7
2023-12-15,,,,,,,,,M7
2023-12-16,,,,,,,,,M7
2023-12-17,,,,,,,,,M7
2023-12-18,,,,,,,,,M7
2023-12-19,,,,,,,,,M7
2023-12-20,,,,,,,,,M7
2023-12-21,,,,,,,,,M7
2023-12-22,,,,,,,,,M7
2023-12-23,,,,,,,,,M7
2023-12-24,,,,,,,,,M7
2023-12-25,,,,,,,,,M7
2023-12-26,,,,,,,,,M7
2023-12-27,,,,,,,,,M7
2023-12-28,,,,,,,,,M7
2025-02-25,,,,,,,,,M7
2025-02-26,,,,,,,,,M7
2025-02-27,,,,,,,,,M7
2025-02-28,,,,,,,,,M7
2025-03-01,,,,,,,,,M7
2025-03-02,,,,,,,,,M7
2025-03-03,,,,,,,,,M7
2025-03-04,,,,,,,,,M7
2025-03-05,,,,,,,,,M7
2025-03-06,,,,,,,,,M7
2025-03-07,,,,,,,,,M7
2025-03-08,,,,,,,,,M7
2025-03-09,,,,,,,,,M7
2025-03-10,,,,,,,,,M7
2025-03-11,,,,,,,,,M7
2025-03-12,,,,,,,,,M7
2025-03-13,,,,,,,,,M7
2025-03-14,,,,,,,,,M7
2025-03-15,,,,,,,,,M7
2025-03-16,,,,,,,,,M7
2025-03-17,,,,,,,,,M7
2025-03-18,,,,,,,,,M7
2025-03-19,,,,,,,,,M7
2025-03-20,,,,,,,,,M7
2025-03-21,,,,,,,,,M7
2025-03-22,,,,,,,,,M7
2025-03-23,,,,,,,,,M7
2025-03-24,,,,,,,,,M7
2025-03-25,,,,,,,,,M7
2025-03-26,,,,,,,,,M7
2025-03-27,,,,,,,,,M7
