date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2022-04-18,,,,,,,,,M8
2022-04-19,,,,,,,,,M8
2022-04-20,,,,,,,,,M8
2022-04-21,,,,,,,,,M8
2022-04-22,,,,,,,,,M8
2022-04-23,,,,,,,,,M8
2022-04-24,,,,,,,,,M8
2022-04-25,,,,,,,,,M8
2022-04-26,,,,,,,,,M8
2022-04-27,,,,,,,,,M8
2022-04-28,,,,,,,,,M8
2022-04-29,,,,,,,,,M8
2022-04-30,,,,,,,,,M8
2022-05-01,,,,,,,,,M8
2022-05-02,,,,,,,,,M8
2022-05-03,,,,,,,,,M8
2022-05-04,,,,,,,,,M8
2022-05-05,,,,,,,,,M8
2022-05-06,,,,,,,,,M8
2022-05-07,,,,,,,,,M8
2022-05-08,,,,,,,,,M8
2022-05-09,,,,,,,,,M8
2022-05-10,,,,,,,,,M8
2022-05-11,,,,,,,,,M8
2022-05-12,,,,,,,,,M8
2022-05-13,,,,,,,,,M8
2022-05-14,,,,,,,,,M8
2022-05-15,,,,,,,,,M8
2022-05-16,,,,,,,,,M8
2022-05-17,,,,,,,,,M8
2022-05-18,,,,,,,,,M8
2022-05-30,,,,,,,,,M8
2022-05-31,,,,,,,,,M8
2022-06-01,,,,,,,,,M8
2022-06-02,,,,,,,,,M8
2022-06-03,,,,,,,,,M8
2022-06-04,,,,,,,,,M8
2022-06-05,,,,,,,,,M8
2022-06-06,,,,,,,,,M8
2022-06-07,,,,,,,,,M8
2022-06-08,,,,,,,,,M8
2022-06-09,,,,,,,,,M8
2022-06-10,,,,,,,,,M8
2022-06-11,,,,,,,,,M8
2022-06-12,,,,,,,,,M8
2022-06-13,,,,,,,,,M8
2022-06-14,,,,,,,,,M8
2022-06-15,,,,,,,,,M8
2022-06-16,,,,,,,,,M8
2022-06-17,,,,,,,,,M8
2022-06-18,,,,,,,,,M8
2022-06-19,,,,,,,,,M8
2022-06-20,,,,,,,,,M8
2022-06-21,,,,,,,,,M8
2022-06-22,,,,,,,,,M8
2022-06-23,,,,,,,,,M8
2022-06-24,,,,,,,,,M8
2022-06-25,,,,,,,,,M8
2022-06-26,,,,,,,,,M8
2022-06-27,,,,,,,,,M8
2022-06-28,,,,,,,,,M8
2022-06-29,,,,,,,,,M8
2022-06-30,,,,,,,,,M8
2022-07-01,,,,,,,,,M8
2022-07-02,,,,,,,,,M8
2022-07-03,,,,,,,,,M8
2022-07-04,,,,,,,,,M8
2022-07-05,,,,,,,,,M8
2022-07-06,,,,,,,,,M8
2022-07-07,,,,,,,,,M8
2022-07-08,,,,,,,,,M8
2022-07-09,,,,,,,,,M8
2022-07-10,,,,,,,,,M8
2022-07-11,,,,,,,,,M8
2022-07-12,,,,,,,,,M8
2022-07-13,,,,,,,,,M8
2022-07-14,,,,,,,,,M8
2022-07-15,,,,,,,,,M8
2022-07-16,,,,,,,,,M8
2022-07-17,,,,,,,,,M8
2022-07-18,,,,,,,,,M8
2022-07-19,,,,,,,,,M8
2022-07-20,,,,,,,,,M8
2022-07-21,,,,,,,,,M8
2022-07-22,,,,,,,,,M8
2023-12-28,,,,,,,,,M8
2023-12-29,,,,,,,,,M8
2023-12-30,,,,,,,,,M8
2023-12-31,,,,,,,,,M8
2024-01-01,,,,,,,,,M8
2024-01-02,,,,,,,,,M8
2024-01-03,,,,,,,,,M8
2024-01-04,,,,,,,,,M8
2024-01-05,,,,,,,,,M8
2024-01-06,,,,,,,,,M8
2024-01-07,,,,,,,,,M8
2024-01-08,,,,,,,,,M8
2024-01-09,,,,,,,,,M8
2024-01-10,,,,,,,,,M8
2024-01-11,,,,,,,,,M8
2024-01-12,,,,,,,,,M8
2024-01-13,,,,,,,,,M8
2024-01-14,,,,,,,,,M8
2024-01-15,,,,,,,,,M8
2024-01-16,,,,,,,,,M8
2024-01-17,,,,,,,,,M8
2024-01-18,,,,,,,,,M8
2024-01-19,,,,,,,,,M8
2024-01-20,,,,,,,,,M8
2024-01-21,,,,,,,,,M8
2024-01-22,,,,,,,,,M8
2024-01-23,,,,,,,,,M8
2024-01-24,,,,,,,,,M8
2025-03-27,,,,,,,,,M8
2025-03-28,,,,,,,,,M8
2025-03-29,,,,,,,,,M8
2025-03-30,,,,,,,,,M8
2025-03-31,,,,,,,,,M8
2025-04-01,,,,,,,,,M8
2025-04-02,,,,,,,,,M8
2025-04-03,,,,,,,,,M8
2025-04-04,,,,,,,,,M8
2025-04-05,,,,,,,,,M8
2025-04-06,,,,,,,,,M8
2025-04-07,,,,,,,,,M8
2025-04-08,,,,,,,,,M8
2025-04-09,,,,,,,,,M8
2025-04-10,,,,,,,,,M8
2025-04-11,,,,,,,,,M8
2025-04-12,,,,,,,,,M8
2025-04-13,,,,,,,,,M8
2025-04-14,,,,,,,,,M8
2025-04-15,,,,,,,,,M8
2025-04-16,,,,,,,,,M8
2025-04-17,,,,,,,,,M8
2025-04-18,,,,,,,,,M8
2025-04-19,,,,,,,,,M8
2025-04-20,,,,,,,,,M8
2025-04-21,,,,,,,,,M8
2025-04-22,,,,,,,,,M8
2025-04-23,,,,,,,,,M8
2025-04-24,,,,,,,,,M8
2025-04-25,,,,,,,,,M8
2025-04-26,,,,,,,,,M8
2025-04-27,,,,,,,,,M8
2025-04-28,,,,,,,,,M8
2025-04-29,,,,,,,,,M8
2025-04-30,,,,,,,,,M8
2025-05-01,,,,,,,,,M8
2025-05-02,,,,,,,,,M8
