date,mean_amplitude,mean_acrophase,mean_mesor,amplitude_std,acrophase_std,mesor_std,p_value,r_squared,Label
2023-04-13,,,,,,,,,B2
2023-04-14,,,,,,,,,B2
2023-04-15,,,,,,,,,B2
2023-04-16,,,,,,,,,B2
2023-04-17,,,,,,,,,B2
2023-04-18,,,,,,,,,B2
2023-04-19,,,,,,,,,B2
2023-04-20,,,,,,,,,B2
2023-04-21,,,,,,,,,B2
2023-04-22,,,,,,,,,B2
2023-04-23,,,,,,,,,B3
2023-04-24,,,,,,,,,B3
2023-04-25,,,,,,,,,B3
2023-04-26,,,,,,,,,B3
2023-04-27,,,,,,,,,B3
2023-04-28,,,,,,,,,B3
2023-04-29,,,,,,,,,B3
2023-04-30,,,,,,,,,B3
2023-05-01,,,,,,,,,B3
2023-05-02,126.39647809188715,2.5975530849501194,103.92669641433551,,,,,,B3
2023-05-03,50.460494669392496,-1.2327370572644636,153.39227180709844,,,,,,B3
2023-05-04,117.62925012611247,2.35855304323558,100.88506538039783,,,,,,B3
2023-05-05,50.57088858043206,1.7799213632951183,151.30190671550915,,,,,,B3
2023-05-06,51.88571862038793,2.7485004797171966,125.87497170620344,,,,,,B3
2023-05-07,84.76940241996972,1.3145002294299628,146.76478486795824,,,,,,B3
2023-05-08,102.16269477170836,0.9497106920761942,118.00854193529764,,,,,,B3
2023-05-09,27.349839816953846,-1.2704739059562327,168.58327744960434,,,,,,B3
2023-05-10,91.61442913184844,2.5598162362583503,128.38453773896165,,,,,,B3
2023-05-11,60.03599431558351,2.0189214050096567,158.8789686659171,,,,,,B3
2023-05-12,59.33196796176808,2.132131951084965,153.95841860320115,,,,,,B3
2023-05-13,64.58852865852485,2.35855304323558,141.04159095404435,,,,,,B3
2023-05-14,101.94056786322838,1.1383949355350405,127.2313611243336,,,,,,B3
2023-05-15,15.471214303605876,1.5786581702723481,180.83336626051494,,,,,,B3
2023-05-16,110.85807207545452,-2.7044741562434655,128.89427202598603,,,,,,B3
2023-05-17,88.33490837285348,3.100711067507043,154.91964742329932,,,,,,B3
2023-05-18,111.49607340272982,1.7296055650394253,140.292993928968,,,,,,B3
2023-05-19,9.719472077582225,2.6730267823336575,90.50000447335347,,,,,,B3
2023-05-20,65.93077568457451,1.7547634641672714,154.0417298013895,,,,,,B3
2023-05-21,21.550592186127844,1.478026573760964,191.15811825113178,,,,,,B3
2023-05-22,28.60176240888879,2.119553001521041,176.74997175713963,,,,,,B3
2023-05-23,92.09226826338781,1.9057108589343494,112.43764059755843,,,,,,M1
2023-05-24,7.262887729651752,2.0315003545735806,171.16665935403483,,,,,,M1
2023-05-25,43.65233522282239,-3.0692636935972355,116.25675543301404,,,,,,M1
2023-05-26,23.009907351951455,0.9371317425122703,93.26659257125544,,,,,,M1
2023-05-27,53.021304544005076,0.6855527512338089,70.06658450001028,,,,,,M1
2023-05-28,58.93666866043062,-0.13836844520315417,71.42582609599218,,,,,,M1
2023-05-29,51.980054868475605,0.2956053147521933,70.73116863216913,,,,,,M1
2023-05-30,12.933609834520965,0.24528951649650033,101.02135238901364,,,,,,M1
2023-05-31,26.013878067378783,0.5723422051585008,70.62501134277731,,,,,,M1
2023-06-01,2.0336701175687395,-1.484316048542925,110.7500031721423,,,,,,M1
2023-06-02,41.45266506709915,1.540921321580579,77.65911012157152,,,,,,M1
2023-06-03,55.566992460107414,-0.6666843268879239,67.50465139318904,,,,,,M1
2023-06-04,45.7619316260822,0.8490790955648082,75.02028908304783,,,,,,M1
2023-06-05,9.820388196981384,-0.3647895373537695,106.22068572608939,,,,,,M1
2023-06-06,18.54710974866255,-2.264210921506157,89.79287206950563,,,,,,M1
2023-06-07,41.364485051754706,-2.7547899544991576,67.73089385208898,,,,,,M1
2023-06-08,43.53612978027425,-0.22642109215061534,77.85782280555411,,,,,,M1
2023-06-09,52.59449137152726,-0.6163685286322318,76.23971318027228,,,,,,M1
2023-06-10,12.721846123273657,1.7799213632951183,55.249992110583925,,,,,,M1
2023-06-11,4.835421169795321,-2.8428426014466197,43.874988574007276,,,,,,M1
2023-06-12,37.97751296004513,1.7925003128590413,68.91671386407205,,,,,,M1
2023-06-13,35.44265281795259,1.1132370364071944,72.89872656908486,,,,,,M1
2023-06-14,10.20349294675865,2.1069740519571187,73.87499776498083,,,,,,M1
2023-06-15,4.467901952379478,-0.6666843268879239,108.41665799465594,,,,,,M1
2023-06-16,0.8501595150978574,1.6289739685280402,109.37499794188135,,,,,,M1
2023-06-17,1.2858180079256414,-0.5283158816847697,112.54166855361704,,,,,,M1
2023-06-18,59.49064922115226,2.987500521431735,69.7677836888815,,,,,,M1
2023-06-19,5.69534091190593,0.3333421634439615,110.08332344167101,,,,,,M1
2023-06-20,41.867962567867,1.6792897667837332,78.44793119582883,,,,,,M1
2023-06-21,5.6560604871348374,0.006289474781961069,106.20834028503832,,,,,,M1
2023-06-22,48.55587109131864,2.685605731897581,72.1836452506723,,,,,,M1
2023-06-23,42.660360804090246,0.6478159025420398,77.87710858132621,,,,,,M1
2023-06-24,3.653069363595961,-0.4780000834290776,109.6250060130197,,,,,,M2
2023-06-25,39.6485634847339,-2.0377898293555408,84.44376561209765,,,,,,M2
2023-06-26,5.167119859660204,0.2830263651882694,107.95832519784963,,,,,,M2
2023-06-27,52.47065525802642,-0.5912106295043857,72.71983474737246,,,,,,M2
2023-06-28,1.2889634645480967,-0.07547369738353815,116.12499830251508,,,,,,M2
2023-06-29,48.57733628393708,-0.779894872963232,84.40874354574777,,,,,,M2
2023-06-30,47.88299424119291,1.8302371615508104,76.4999429257031,,,,,,M2
2023-07-01,2.922211314857165,0.5723422051585008,110.416663970461,,,,,,M2
2023-07-02,16.854412811486227,0.5975001042863468,93.12503520603556,,,,,,M2
2023-07-03,2.3495972704123034,-2.3145267197618495,106.87499752049132,,,,,,M2
2023-07-04,23.43891938010806,-2.9560531475219274,87.06635714843581,,,,,,M2
2023-07-05,13.162567619064284,1.1383949355350405,103.82958088802565,,,,,,M2
2023-07-06,16.502140639715577,-2.1006845771751568,93.69928622076222,,,,,,M2
2023-07-07,56.293275778136376,0.735868549489501,62.95042197266215,,,,,,M2
2023-07-08,3.279788966505812,-2.591263610168158,98.54166652607978,,,,,,M2
2023-07-09,50.955649374385054,-0.8050527720910781,59.17800784821993,,,,,,M2
2023-07-10,36.24951292435664,3.125868966634889,81.32803365832007,,,,,,M2
2023-07-11,4.990177366381246,2.7862373284089657,101.16666735946527,,,,,,M2
2023-07-12,39.49439959662449,1.8679740102425804,79.41669785534293,,,,,,M2
2023-07-13,41.59758918071276,2.5598162362583503,80.96265545511261,,,,,,M2
2023-07-14,17.179931833068277,2.8742899753564273,46.95829221154838,,,,,,M2
2023-07-15,24.08931986135751,-0.8176317216550011,55.91666663037658,,,,,,M2
2023-07-16,26.469635084541974,1.3648160276856558,71.791720103384,,,,,,M2
2023-07-17,16.942938662984012,1.3522370781217328,98.3050503702668,,,,,,M2
2023-07-18,4.383284640320099,3.05039526925135,105.00000319209924,,,,,,M2
2023-07-19,6.676438957772959,1.9937635058818106,102.29167635804555,,,,,,M2
2023-07-20,46.378343929618595,2.8742899753564273,70.86469566863005,,,,,,M2
2023-07-21,3.8171303054248042,1.490605523324887,100.16666056592032,,,,,,M2
2023-07-22,3.2451611923075774,-0.792473822527155,100.6250005656155,,,,,,M2
